Timestamp,RTU11_SfSts,RTU11_SfVfd(%),RTU11_SpcTStairW(°F),RTU12_DmprStairE(%),RTU12_SpcTStairE(°F)
18-Dec-18 2:45:00 pm,,34.97,69.01,0.00,69.13
02-Jan-19 7:20:00 pm,,34.99,59.38,0.00,63.66
28-Mar-19 6:50:00 am,,33.99,68.10,0.00,69.13
18-Mar-19 6:25:00 am,,34.83,64.18,0.00,65.76
14-Feb-19 2:00:00 am,,34.08,61.51,0.00,65.30
03-May-19 4:05:00 pm,,58.40,72.00,0.00,71.56
12-Mar-19 6:35:04 pm,,33.46,67.85,,
08-Mar-19 9:05:00 am,,35.61,67.12,0.00,67.12
15-Apr-19 2:30:00 am,,32.60,67.49,0.00,68.16
02-Dec-18 4:10:00 am,,34.27,60.85,0.00,63.30
08-Apr-19 10:15:00 am,,39.88,72.52,,
03-May-19 10:20:00 pm,,33.46,70.75,0.00,71.46
11-Nov-18 5:45:00 pm,,35.15,57.56,0.00,59.03
05-Jan-19 12:15:00 pm,,54.89,70.30,0.00,68.17
24-Nov-18 8:45:12 am,,34.80,62.71,0.00,65.06
18-Mar-19 3:25:01 am,,33.19,64.37,0.00,
20-Dec-18 4:00:00 am,,35.45,65.46,,
24-Dec-18 9:30:00 am,,32.73,58.05,0.00,60.98
04-Jan-19 8:50:00 am,,35.60,63.30,0.00,66.47
22-Mar-19 7:10:00 pm,,69.37,70.81,0.00,69.43
13-Apr-19 2:35:02 pm,,,,0.00,70.11
07-Mar-19 4:40:00 am,,34.43,60.92,0.00,64.94
19-Mar-19 3:25:00 am,,33.43,65.43,0.00,66.94
18-Feb-19 6:20:00 am,,32.38,58.37,0.00,62.38
02-Jan-19 6:55:00 am,,35.32,58.85,0.00,60.37
19-Apr-19 12:05:00 pm,,50.78,73.25,40.46,71.71
01-Dec-18 12:55:00 pm,,33.99,62.77,0.00,64.14
26-Jan-19 12:45:00 am,,32.19,56.45,0.00,58.71
08-May-19 6:45:00 am,,33.27,71.91,0.00,71.07
05-May-19 8:15:00 pm,,33.66,71.43,0.00,76.22
23-Jan-19 12:00:00 pm,,54.21,66.04,0.00,66.23
16-Jan-19 11:20:00 pm,,34.15,62.12,0.00,64.09
03-Jan-19 3:55:00 pm,,34.51,67.62,,
09-Jan-19 8:00:00 pm,,31.79,61.86,0.00,64.10
27-Dec-18 9:35:00 pm,,37.00,63.31,0.00,65.84
07-May-19 11:45:00 pm,,33.19,72.05,0.00,71.75
12-Mar-19 7:10:00 am,,36.30,65.29,0.00,66.57
05-Jan-19 5:50:00 am,,36.99,62.30,0.00,64.91
20-Jan-19 4:30:00 am,,31.97,52.66,0.00,58.56
26-Feb-19 9:50:01 pm,,,,0.00,63.98
03-Feb-19 12:50:00 am,,35.48,62.86,0.00,62.77
03-Mar-19 3:00:00 pm,,32.17,53.51,0.00,64.82
09-Feb-19 3:20:00 pm,,34.28,57.92,0.00,59.06
18-Dec-18 7:15:00 am,,34.54,64.38,0.00,65.90
02-May-19 8:10:00 am,,35.79,69.75,0.00,69.53
27-Mar-19 9:50:00 am,,35.14,70.90,0.00,71.43
13-Nov-18 11:15:01 pm,,34.61,60.24,0.00,63.22
15-Jan-19 11:20:00 am,,36.56,63.53,0.00,65.94
08-Nov-18 12:20:01 am,,34.30,62.87,0.00,64.90
12-Dec-18 4:10:00 pm,,33.58,63.87,0.00,66.01
30-Mar-19 2:35:00 am,,32.31,68.20,,
25-Apr-19 12:35:01 pm,,75.03,71.65,0.00,72.41
30-Apr-19 1:10:00 am,,33.09,69.98,0.00,70.37
17-Mar-19 11:45:00 am,,35.02,63.63,0.00,64.82
31-Dec-18 1:00:00 pm,,35.39,62.48,,
08-Nov-18 3:00:00 pm,,35.20,63.93,0.00,66.61
18-Nov-18 6:25:00 pm,,34.11,58.84,0.00,59.61
22-Dec-18 4:10:00 am,,35.60,61.87,0.00,63.53
09-Mar-19 10:50:00 am,,32.99,68.45,0.00,66.32
31-Mar-19 1:30:02 pm,,,,0.00,71.31
04-May-19 3:50:00 pm,,76.01,73.05,0.00,77.19
08-May-19 3:20:00 pm,,33.46,71.09,0.00,70.33
25-Mar-19 8:20:00 pm,,34.80,69.55,0.00,70.32
20-Feb-19 2:30:00 pm,,33.39,70.16,0.00,68.04
28-Mar-19 11:15:01 pm,,32.48,68.77,0.00,69.42
18-Mar-19 5:45:00 am,,35.18,63.66,0.00,65.73
25-Feb-19 10:05:00 pm,,31.89,58.31,0.00,63.89
20-Nov-18 2:35:00 am,,32.48,59.98,0.00,62.55
06-Mar-19 1:30:00 am,,33.81,58.42,0.00,64.47
15-Mar-19 8:20:00 am,,35.37,65.75,0.00,67.36
10-Dec-18 8:50:00 am,,34.65,59.79,0.00,62.01
25-Nov-18 5:15:00 am,,32.93,61.42,0.00,62.66
16-Mar-19 1:30:00 pm,,52.42,70.01,,
16-Nov-18 8:50:00 am,,34.35,64.67,0.00,66.85
03-Feb-19 11:45:00 pm,,35.97,62.70,0.00,63.02
30-Nov-18 2:35:00 pm,,33.92,64.86,0.00,67.05
06-Apr-19 2:40:01 pm,,,70.39,0.00,69.78
04-Apr-19 5:15:01 pm,,33.89,69.58,0.00,69.31
24-Feb-19 10:05:00 am,,36.22,61.22,0.00,64.94
02-May-19 7:05:00 pm,,76.98,79.34,0.00,69.84
14-Jan-19 8:50:00 pm,,34.57,62.75,0.00,65.26
12-Jan-19 2:05:00 am,,32.30,62.34,0.00,63.76
19-Nov-18 10:05:00 am,,32.50,61.22,0.00,64.24
25-Dec-18 10:20:00 am,,33.89,59.83,0.00,63.08
12-Apr-19 4:00:00 pm,,35.93,67.92,0.00,68.03
06-Apr-19 5:40:00 pm,,33.38,70.73,0.00,70.18
17-Mar-19 11:30:00 pm,,33.86,65.74,0.00,65.41
30-Jan-19 7:55:00 am,,33.53,49.41,0.00,53.99
19-Jan-19 12:25:01 pm,,35.90,59.82,0.00,59.78
15-Dec-18 2:40:00 am,,33.99,62.93,0.00,65.01
05-May-19 5:35:00 am,,33.30,71.59,0.00,74.51
08-Mar-19 10:50:00 pm,,34.39,66.30,0.00,66.60
24-Mar-19 12:10:00 pm,,37.19,72.62,0.00,74.16
02-May-19 10:20:00 am,,32.55,71.12,0.00,69.88
21-Nov-18 9:35:00 pm,,35.86,61.89,0.00,65.02
26-Nov-18 8:50:00 am,,32.72,61.77,0.00,62.95
08-Feb-19 12:05:00 am,,32.69,59.06,0.00,63.94
01-May-19 8:45:00 pm,,32.60,69.72,0.00,69.45
16-Nov-18 2:15:00 am,,36.10,64.58,0.00,65.79
11-Dec-18 7:10:00 am,,35.31,60.37,0.00,63.18
04-Feb-19 12:50:00 pm,,34.51,64.75,0.00,65.77
07-Apr-19 7:05:01 am,,,,0.00,69.41
25-Feb-19 10:05:00 am,,33.48,63.82,0.00,64.54
19-Nov-18 3:25:00 pm,,33.94,63.10,0.00,65.66
12-Dec-18 10:05:00 am,,34.00,63.61,0.00,65.61
20-Feb-19 11:30:00 pm,,35.61,61.90,0.00,65.91
28-Dec-18 9:00:00 am,,35.31,63.67,0.00,65.12
18-Nov-18 3:45:00 am,,32.99,57.89,0.00,59.93
07-Dec-18 5:30:00 pm,,34.59,63.94,0.00,66.17
25-Nov-18 4:00:01 am,,33.45,61.75,0.00,62.92
04-May-19 10:20:00 pm,,31.84,71.49,0.00,75.70
31-Jan-19 1:45:00 am,,32.37,50.60,0.00,56.47
30-Jan-19 7:55:00 pm,,33.60,51.39,0.00,57.52
18-Dec-18 4:30:00 am,,35.73,64.04,0.00,64.48
24-Mar-19 2:05:00 am,,33.09,67.68,0.00,70.39
11-Apr-19 7:00:00 pm,,34.37,66.32,0.00,67.12
14-Mar-19 9:35:00 pm,,35.61,66.88,0.00,67.22
09-Jan-19 5:20:00 pm,,35.25,63.67,0.00,65.47
03-Apr-19 7:55:00 am,,35.41,66.13,0.00,68.58
30-Nov-18 10:10:00 am,,35.23,64.01,0.00,66.30
16-Mar-19 1:30:00 am,,33.01,64.97,0.00,66.59
05-Feb-19 8:35:00 am,,32.39,60.30,,
05-Feb-19 3:50:00 pm,,35.39,63.26,0.00,65.30
18-Apr-19 3:15:00 am,,33.87,68.96,0.00,69.24
27-Mar-19 11:15:01 pm,,35.19,69.29,0.00,70.46
02-Feb-19 11:30:00 pm,,35.27,63.00,0.00,62.70
13-Jan-19 5:40:00 pm,,35.12,61.44,,
15-Dec-18 5:20:00 am,,35.09,62.44,0.00,64.46
17-Mar-19 8:30:00 pm,,35.66,66.62,0.00,65.84
03-Jan-19 11:05:00 pm,,36.53,62.15,0.00,65.46
23-Dec-18 1:10:00 pm,,35.40,59.68,0.00,61.80
06-May-19 3:10:00 am,,31.88,71.77,2.38,71.40
17-Jan-19 5:10:00 am,,35.15,60.85,,
08-Mar-19 1:40:00 pm,,61.95,72.14,0.00,68.52
13-Mar-19 3:00:00 pm,,35.63,69.42,0.00,69.52
29-Mar-19 5:10:00 am,,33.49,66.96,0.00,67.87
12-Mar-19 3:20:00 am,,35.63,64.20,0.00,66.09
12-Apr-19 12:20:00 pm,,35.31,70.91,0.00,68.73
24-Apr-19 5:30:00 pm,,91.32,75.92,0.00,71.70
08-Feb-19 6:20:00 pm,,31.52,59.53,0.00,64.84
15-Jan-19 11:20:00 pm,,35.00,62.67,0.00,64.81
12-Feb-19 6:00:00 pm,,32.45,65.47,0.00,65.71
19-Feb-19 11:10:00 am,,43.97,67.55,0.00,68.26
03-Mar-19 3:00:00 am,,33.66,52.99,0.00,60.07
10-Jan-19 4:30:00 am,,34.29,60.32,0.00,61.71
14-Mar-19 6:55:00 pm,,35.13,67.72,0.00,68.44
21-Nov-18 5:45:00 am,,32.30,61.43,0.00,63.60
15-Dec-18 4:15:00 pm,,35.25,70.59,0.00,67.07
09-Apr-19 12:40:02 am,,,,0.00,70.94
25-Nov-18 12:40:00 pm,,32.69,65.38,0.00,63.94
21-Apr-19 7:45:00 am,,31.62,71.97,0.00,74.66
07-May-19 9:45:00 am,,35.78,72.05,41.74,72.46
09-Feb-19 12:05:00 pm,,33.68,58.58,0.00,59.13
10-Mar-19 5:15:00 am,,35.40,62.78,0.00,64.19
02-Feb-19 6:00:00 am,,34.58,57.77,0.00,60.00
08-May-19 12:50:00 pm,,35.13,71.73,0.00,70.57
06-Dec-18 8:30:00 am,,32.96,61.81,0.00,64.78
09-Dec-18 6:50:04 pm,,32.05,59.37,,
12-Jan-19 3:55:01 pm,,,,0.00,62.55
14-Apr-19 5:30:00 am,,36.00,64.75,0.00,66.04
27-Jan-19 5:10:00 pm,,33.59,57.49,0.00,63.15
25-Apr-19 2:45:00 am,,50.49,72.03,100.00,72.97
27-Nov-18 5:50:00 pm,,32.15,62.87,0.00,64.93
18-Dec-18 12:20:00 am,,35.03,64.62,0.00,65.53
07-Mar-19 12:25:00 pm,,40.39,71.85,0.00,69.33
25-Nov-18 9:05:00 am,,35.30,61.74,0.00,63.40
16-Jan-19 5:45:00 pm,,32.02,64.59,0.00,66.17
22-Mar-19 1:30:01 pm,,60.81,72.18,10.03,70.93
18-Dec-18 2:45:00 am,,33.59,64.38,0.00,64.86
24-Nov-18 12:40:00 pm,,36.21,64.10,0.00,64.95
22-Feb-19 11:30:00 am,,36.11,70.00,0.00,68.51
01-Mar-19 8:25:00 pm,,33.57,60.28,0.00,64.89
14-Nov-18 6:55:00 am,,36.67,60.21,0.00,62.70
28-Dec-18 2:45:00 pm,,34.03,64.97,0.00,66.20
31-Jan-19 4:25:00 am,,32.30,50.53,0.00,55.82
03-Apr-19 8:15:01 pm,,32.99,70.09,0.00,70.68
14-Feb-19 10:50:00 pm,,34.66,62.05,0.00,64.99
23-Nov-18 11:30:00 pm,,34.57,64.33,0.00,66.06
14-Nov-18 10:50:00 pm,,36.87,63.76,0.00,65.44
18-Feb-19 8:05:01 am,,32.36,57.81,0.00,63.64
19-Mar-19 8:30:02 pm,,33.89,69.09,0.00,70.19
13-Dec-18 10:05:00 pm,,32.98,62.59,0.00,65.86
22-Nov-18 11:30:00 am,,35.31,62.17,0.00,64.75
26-Nov-18 2:15:00 pm,,42.94,68.89,0.00,66.92
19-Apr-19 2:00:00 pm,,59.75,72.09,10.90,71.10
11-Nov-18 8:25:00 pm,,34.39,57.88,0.00,58.93
16-Jan-19 3:25:01 am,,33.11,60.95,0.00,63.48
22-Feb-19 7:05:01 pm,,,,0.00,67.71
06-Jan-19 3:25:01 am,,,,0.00,64.57
13-Jan-19 1:50:00 am,,36.09,61.14,0.00,61.70
16-Jan-19 3:25:01 pm,,,69.81,0.00,68.21
30-Nov-18 2:35:00 am,,33.90,61.76,0.00,64.26
20-Nov-18 12:10:00 am,,35.19,60.13,0.00,62.86
02-Jan-19 6:55:00 pm,,34.99,59.66,,
23-Jan-19 5:40:00 pm,,33.60,63.12,0.00,65.11
04-Mar-19 6:55:00 am,,32.01,50.98,0.00,62.03
14-Feb-19 2:00:00 pm,,35.79,68.26,0.00,67.69
03-Feb-19 3:00:00 pm,,34.00,64.12,0.00,63.71
15-Apr-19 2:30:00 pm,,37.14,72.04,0.00,71.15
04-Jan-19 8:50:00 pm,,36.12,65.99,0.00,67.53
15-Mar-19 3:55:00 pm,,37.24,72.25,0.00,70.27
29-Apr-19 5:55:01 am,,,,0.00,70.78
12-May-19 3:40:00 pm,,74.76,71.96,0.00,77.99
12-Apr-19 1:20:00 pm,,35.36,71.75,0.00,69.36
12-Jan-19 8:40:00 am,,33.90,61.44,,
16-Mar-19 11:45:00 am,,47.88,66.54,0.00,71.76
05-May-19 5:35:00 pm,,75.38,71.93,0.00,76.70
14-Dec-18 7:45:00 pm,,34.46,65.66,0.00,67.39
20-Jan-19 4:30:00 pm,,33.29,60.34,0.00,61.93
30-Nov-18 3:00:00 pm,,33.38,64.71,0.00,67.07
17-Mar-19 11:30:00 am,,35.30,63.35,0.00,64.73
07-May-19 11:45:00 am,,38.14,72.10,52.37,71.74
08-May-19 6:45:00 pm,,34.03,70.20,0.00,69.93
25-Dec-18 10:20:00 pm,,33.50,59.95,0.00,63.22
24-Nov-18 12:40:00 am,,33.88,64.18,0.00,65.92
25-Nov-18 5:15:00 pm,,34.07,63.08,0.00,62.71
02-Jan-19 11:05:00 am,,36.79,59.91,0.00,63.13
27-Dec-18 9:35:00 am,,36.88,64.37,0.00,66.21
22-Nov-18 2:45:00 pm,,32.98,62.66,0.00,65.11
27-Nov-18 7:35:01 pm,,,,0.00,64.68
30-Apr-19 1:10:00 pm,,36.53,71.94,0.00,70.28
05-Feb-19 12:50:00 pm,,35.53,64.09,0.00,65.42
23-Jan-19 12:00:00 am,,36.06,58.72,0.00,61.78
08-Mar-19 9:05:00 pm,,35.26,66.67,0.00,67.12
24-Jan-19 12:00:00 pm,,42.76,66.34,0.00,65.86
02-Feb-19 6:00:00 pm,,33.11,63.38,0.00,62.82
05-Mar-19 6:35:00 pm,,33.92,62.06,0.00,65.84
20-Nov-18 11:05:00 am,,36.13,60.75,0.00,64.17
14-Apr-19 5:30:00 pm,,91.50,73.23,0.00,69.64
07-Mar-19 4:40:00 pm,,33.31,70.94,0.00,68.68
10-Jan-19 2:10:01 am,,33.30,61.01,0.00,62.40
17-Mar-19 11:45:00 pm,,33.31,65.73,0.00,65.39
02-May-19 8:10:00 pm,,67.36,71.03,0.00,69.52
11-Nov-18 5:45:00 am,,33.71,57.59,0.00,59.13
01-Dec-18 9:15:00 pm,,34.54,61.72,0.00,63.97
07-Mar-19 8:30:00 am,,33.20,63.26,0.00,66.19
22-Mar-19 7:10:00 am,,34.37,66.88,0.00,68.08
26-Feb-19 10:05:00 pm,,33.90,59.23,0.00,63.95
28-Dec-18 10:45:01 pm,,32.70,61.61,0.00,64.16
19-Jan-19 12:25:01 am,,34.81,58.66,0.00,61.63
25-Mar-19 8:20:00 am,,32.59,66.19,0.00,68.61
19-Apr-19 12:05:00 am,,35.69,70.11,0.00,69.96
15-Nov-18 5:15:00 am,,36.84,62.50,0.00,63.78
06-Mar-19 3:30:02 pm,,33.40,72.13,0.00,68.76
31-Dec-18 1:00:00 am,,35.10,59.13,0.00,59.13
08-Nov-18 3:00:00 am,,34.80,62.14,0.00,64.28
18-Nov-18 6:25:00 am,,33.71,56.97,0.00,59.44
12-Jan-19 2:05:00 pm,,34.87,62.51,0.00,62.68
13-May-19 5:25:00 am,,35.79,70.30,0.00,71.13
26-Nov-18 1:00:01 pm,,48.85,68.15,,
03-Feb-19 11:45:00 am,,35.70,63.40,0.00,63.26
21-Nov-18 5:45:00 pm,,32.32,64.23,0.00,66.26
12-Dec-18 4:10:00 am,,35.20,61.26,0.00,63.38
20-Apr-19 1:10:00 am,,33.45,71.66,0.00,71.14
31-Mar-19 8:50:00 pm,,32.88,64.64,0.00,68.35
12-Nov-18 2:45:00 am,,33.28,57.03,0.00,58.40
22-Feb-19 4:25:01 pm,,33.88,68.91,0.00,68.47
11-Feb-19 11:45:00 pm,,32.89,60.89,0.00,64.62
10-Feb-19 2:30:00 pm,,33.66,59.19,0.00,58.07
04-Feb-19 12:50:00 am,,34.79,64.02,0.00,64.14
18-Feb-19 10:05:00 am,,33.80,61.53,0.00,65.67
19-Nov-18 10:05:00 pm,,34.00,60.19,0.00,63.66
09-Mar-19 6:05:00 pm,,34.00,65.43,0.00,65.95
17-Apr-19 4:25:01 am,,33.39,71.21,0.00,70.82
20-Mar-19 2:35:00 am,,35.85,66.88,,
22-Dec-18 4:10:00 pm,,33.38,61.46,0.00,62.94
08-Mar-19 6:25:00 am,,34.91,63.97,0.00,65.81
03-May-19 2:00:00 am,,34.09,69.59,0.00,69.59
18-Nov-18 10:05:00 am,,34.90,57.56,0.00,61.76
18-Mar-19 6:25:00 pm,,34.05,70.03,0.00,70.04
02-Mar-19 5:25:00 pm,,33.65,58.93,0.00,64.11
09-Mar-19 10:50:00 pm,,35.39,64.61,0.00,65.13
03-May-19 10:20:00 am,,35.99,72.30,22.75,72.71
11-Nov-18 7:30:00 am,,34.63,57.41,0.00,59.06
22-Feb-19 7:05:01 am,,33.91,62.49,0.00,65.53
31-Jan-19 1:45:00 pm,,35.44,57.31,0.00,59.48
03-Apr-19 7:55:00 pm,,33.75,70.17,0.00,70.47
30-Apr-19 9:50:00 am,,33.49,70.66,0.00,69.96
30-Nov-18 10:10:00 pm,,35.71,62.89,0.00,65.54
24-Dec-18 11:15:00 pm,,35.90,59.25,0.00,61.87
11-Jan-19 5:05:00 am,,34.80,60.75,0.00,61.81
19-Dec-18 11:40:00 pm,,35.69,65.32,0.00,67.00
07-Jan-19 12:40:00 am,,35.13,,,
28-Mar-19 7:15:01 am,,35.58,68.07,0.00,69.18
01-Apr-19 2:15:01 pm,,46.91,72.13,0.00,70.34
16-Jan-19 11:35:00 am,,43.33,66.28,0.00,67.32
24-Mar-19 2:05:00 pm,,75.24,71.72,0.00,73.76
04-Apr-19 11:40:00 pm,,33.60,67.89,0.00,68.22
11-Dec-18 4:45:00 pm,,33.67,63.66,0.00,66.04
25-Nov-18 7:00:00 am,,34.84,61.39,,
05-Feb-19 4:45:00 am,,33.09,58.78,0.00,63.40
10-Jan-19 4:30:00 pm,,33.06,66.27,0.00,66.60
15-Mar-19 1:50:00 am,,33.87,66.39,0.00,66.64
01-May-19 8:45:00 am,,33.36,69.24,0.00,69.08
28-Dec-18 6:35:00 pm,,32.25,63.04,0.00,65.33
19-Apr-19 10:00:00 am,,35.79,71.30,27.82,73.20
28-Apr-19 2:35:00 pm,,71.57,71.26,0.00,74.55
14-Mar-19 9:35:00 am,,36.19,68.28,0.00,68.87
10-Jan-19 5:25:00 pm,,34.03,,,
07-May-19 8:50:00 pm,,34.41,71.27,0.00,71.64
10-Nov-18 7:50:00 pm,,33.54,58.80,0.00,60.25
15-May-19 8:15:00 am,,39.30,72.30,48.47,72.30
12-Jan-19 3:55:01 am,,,,0.00,63.21
19-Jan-19 5:35:00 am,,31.78,56.71,0.00,59.10
05-Feb-19 3:50:00 am,,33.57,58.92,0.00,63.30
06-Apr-19 7:25:01 am,,34.48,68.53,0.00,68.85
26-Feb-19 3:30:00 am,,33.92,57.80,0.00,63.19
13-Apr-19 11:10:01 pm,,,,0.00,67.52
13-Mar-19 3:00:00 am,,35.22,66.38,0.00,66.68
19-Nov-18 3:25:00 am,,35.50,58.07,0.00,59.30
12-Mar-19 3:20:00 pm,,35.35,69.99,0.00,68.97
15-Mar-19 6:35:00 pm,,36.06,70.43,0.00,69.84
18-Nov-18 3:45:00 pm,,33.60,60.64,0.00,60.15
29-Mar-19 5:10:00 pm,,70.34,72.28,0.00,69.71
16-Mar-19 8:30:01 am,,35.30,63.83,0.00,66.40
29-Jan-19 8:00:00 pm,,31.35,55.80,0.00,58.43
23-Feb-19 5:00:00 pm,,35.71,63.24,0.00,64.16
23-Dec-18 11:15:00 am,,34.76,59.44,0.00,61.54
13-Jan-19 12:15:00 pm,,33.93,63.29,0.00,61.84
18-Dec-18 11:40:00 am,,40.43,70.17,0.00,69.02
03-Apr-19 11:40:00 am,,32.76,70.82,2.20,72.20
16-Jan-19 5:45:00 am,,32.21,60.08,0.00,62.61
06-Apr-19 8:20:00 am,,34.08,68.62,0.00,68.89
02-Mar-19 3:20:00 am,,31.39,58.30,0.00,63.21
13-Feb-19 5:00:00 am,,34.41,59.01,0.00,64.37
13-Jan-19 3:55:00 am,,35.01,60.85,,
17-Dec-18 7:30:00 am,,33.70,63.50,0.00,65.05
14-Dec-18 5:40:00 am,,33.11,61.74,0.00,63.93
21-Jan-19 5:05:00 pm,,33.29,58.33,0.00,61.71
11-Nov-18 8:25:00 am,,34.88,57.53,0.00,58.93
14-Apr-19 3:45:00 am,,34.08,64.36,0.00,66.19
30-Mar-19 4:20:00 am,,32.80,67.78,0.00,67.84
19-Dec-18 2:10:00 pm,,38.01,67.16,0.00,68.44
02-Mar-19 8:05:00 pm,,33.08,56.28,0.00,62.40
12-Apr-19 10:35:00 am,,34.79,68.80,0.00,67.78
31-Jan-19 4:10:00 pm,,35.42,60.88,0.00,60.87
11-Feb-19 10:50:00 am,,35.39,62.39,0.00,63.60
14-Jan-19 12:15:00 pm,,35.70,64.26,0.00,65.96
11-May-19 8:45:00 pm,,42.24,70.74,0.00,74.91
07-Mar-19 9:25:00 am,,32.41,64.94,0.00,66.50
26-Jan-19 5:45:00 am,,33.71,55.59,0.00,57.28
20-Apr-19 11:15:00 pm,,53.38,71.91,0.00,75.47
12-Feb-19 10:50:00 pm,,35.88,61.14,0.00,65.09
13-Dec-18 1:25:00 pm,,35.99,65.36,0.00,66.87
01-Dec-18 7:10:00 am,,35.39,62.01,0.00,64.00
23-Apr-19 1:00:00 pm,,59.72,72.05,25.33,71.47
06-Feb-19 1:45:00 pm,,36.92,66.41,0.00,66.58
20-Feb-19 12:10:00 am,,33.60,62.14,0.00,65.93
11-Dec-18 7:10:00 pm,,34.78,62.99,0.00,65.86
25-Apr-19 12:50:00 am,,57.22,71.91,60.92,72.63
28-Dec-18 9:00:00 pm,,32.92,62.46,0.00,64.82
23-Nov-18 11:30:00 am,,36.98,66.28,0.00,66.71
24-Feb-19 5:55:01 am,,,,0.00,61.69
16-Dec-18 7:50:00 pm,,32.57,65.57,0.00,65.40
06-May-19 1:25:00 am,,32.06,71.71,40.68,71.61
03-Dec-18 1:25:00 am,,33.08,60.38,0.00,62.05
17-Nov-18 5:50:00 am,,33.90,62.00,0.00,63.96
14-Apr-19 7:35:00 am,,35.17,65.92,0.00,66.25
18-Dec-18 5:10:00 am,,34.29,64.00,0.00,64.36
08-Mar-19 1:55:00 pm,,64.28,72.00,0.00,68.46
02-Dec-18 1:45:00 pm,,33.51,61.58,0.00,63.10
02-Apr-19 8:50:00 pm,,35.91,68.30,0.00,69.29
15-Feb-19 3:50:00 am,,32.93,59.59,0.00,63.91
08-Feb-19 4:35:00 pm,,32.38,69.93,0.00,65.98
25-Dec-18 6:45:00 am,,33.00,59.22,0.00,61.89
18-Feb-19 10:05:00 pm,,33.02,59.67,0.00,65.05
06-May-19 9:30:01 am,,,,0.00,72.15
23-Mar-19 3:00:00 pm,,92.16,71.85,0.00,74.30
21-Mar-19 9:15:01 pm,,34.01,68.90,0.00,70.00
14-Nov-18 7:20:00 pm,,36.54,65.08,0.00,67.39
14-May-19 2:20:02 pm,,,,15.75,71.76
05-Mar-19 6:35:00 am,,32.50,55.46,0.00,63.59
02-Apr-19 5:35:02 pm,,,,0.00,70.32
26-Jan-19 8:10:00 am,,33.37,55.47,0.00,56.84
11-Feb-19 10:50:00 pm,,34.80,60.86,0.00,64.51
19-Mar-19 6:05:00 pm,,86.52,72.51,0.00,69.34
27-Mar-19 10:50:00 am,,36.13,72.31,0.00,72.04
10-Jan-19 2:10:01 pm,,34.79,67.93,0.00,66.88
10-May-19 2:10:00 pm,,48.84,72.55,4.56,71.69
25-Mar-19 12:10:00 am,,35.39,66.65,0.00,69.74
07-Apr-19 3:00:01 am,,33.60,68.86,0.00,69.60
06-May-19 5:15:00 pm,,70.17,73.33,0.00,71.56
20-Feb-19 12:10:00 pm,,34.17,68.93,0.00,67.43
28-Mar-19 12:55:00 pm,,54.39,72.49,0.00,71.07
13-Feb-19 7:05:00 am,,34.66,59.79,,
26-Mar-19 11:15:01 pm,,35.22,69.57,0.00,69.98
26-Jan-19 5:45:00 pm,,35.13,58.45,0.00,57.68
07-Dec-18 5:45:00 pm,,33.09,63.73,0.00,66.07
20-Nov-18 11:05:00 pm,,34.21,61.48,0.00,64.29
19-Mar-19 1:20:00 am,,34.32,65.76,0.00,67.36
28-Mar-19 8:10:00 am,,34.11,68.33,0.00,69.65
11-Apr-19 9:05:00 pm,,36.48,65.64,0.00,66.61
08-Mar-19 4:20:00 pm,,39.70,71.08,0.00,68.14
09-Feb-19 4:15:00 am,,33.02,55.40,0.00,59.70
02-May-19 1:55:00 pm,,61.28,71.89,,
12-Feb-19 5:20:00 pm,,34.44,65.70,0.00,66.25
07-May-19 9:30:00 am,,34.94,71.90,38.19,72.40
18-Mar-19 3:40:00 am,,35.20,64.24,0.00,66.01
18-Dec-18 11:40:00 pm,,34.09,65.76,0.00,67.17
19-Apr-19 6:50:00 am,,35.27,68.95,0.00,70.16
08-Nov-18 3:45:00 pm,,32.68,63.49,0.00,66.40
26-Dec-18 10:35:00 am,,35.90,63.27,0.00,64.55
06-Jan-19 1:40:00 am,,33.28,63.73,,
11-Feb-19 11:45:00 am,,33.04,63.57,0.00,64.04
19-Dec-18 2:10:00 am,,34.50,65.56,0.00,66.61
10-Nov-18 10:25:00 am,,34.20,60.31,0.00,62.11
16-Dec-18 12:20:00 pm,,53.77,69.59,0.00,66.40
28-Apr-19 7:05:00 pm,,32.82,71.79,0.00,73.62
25-Dec-18 2:55:00 am,,32.89,58.83,0.00,61.25
04-Mar-19 6:55:00 pm,,33.20,55.14,0.00,64.63
31-Mar-19 8:50:00 am,,32.63,63.82,0.00,67.97
01-Feb-19 10:20:00 pm,,34.39,60.53,0.00,63.23
03-Mar-19 9:55:00 am,,32.16,50.98,0.00,65.28
28-Apr-19 5:00:00 pm,,44.50,71.68,0.00,73.99
19-Jan-19 8:00:00 am,,33.95,55.35,0.00,58.56
08-Jan-19 12:40:00 pm,,35.62,65.61,,
22-Feb-19 8:30:00 pm,,35.00,65.12,0.00,67.49
29-Apr-19 11:25:00 am,,40.93,71.69,0.00,71.52
04-May-19 12:25:00 am,,32.50,70.74,0.00,71.39
09-Mar-19 6:05:00 am,,34.11,63.86,0.00,65.06
17-Nov-18 6:45:00 am,,33.89,62.12,0.00,63.95
28-Mar-19 10:50:00 pm,,32.95,68.87,0.00,69.63
17-Jan-19 1:20:00 am,,35.68,61.94,0.00,63.65
29-Dec-18 6:15:00 am,,34.70,59.48,0.00,62.18
23-Feb-19 7:05:00 pm,,35.31,62.53,0.00,63.74
